Frequency,CHD,BHC,LOK,YTA,LZH,DL2,WEH,WED,RSH,Vel_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,WEH,WED,RSH,Dis_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,WEH,WED,RSH,Acc_AVG
43.2617,100.809,56.9274,94.8779,37.5565,63.4168,9.27664,12.2596,4.66183,3.02606,37.5565,43.2617,0.370866,0.20943,0.349045,0.138166,0.233303,0.0341277,0.0451018,0.0171503,0.0111325,0.138166,43.2617,27402.1,15474.1,25789.8,10208.7,17238,2521.59,3332.43,1267.19,822.549,10208.7
43.3594,99.6375,64.1046,186.701,107.29,43.5335,5.82338,11.66,1.99206,6.07239,43.5335,43.3594,0.365729,0.235302,0.685306,0.393819,0.159794,0.0213753,0.0427993,0.00731206,0.0222893,0.159794,43.3594,27144.7,17464.3,50864,29229.6,11860,1586.49,3176.6,542.707,1654.33,11860
43.457,100.046,74.8583,39.714,99.2071,23.9686,22.6023,5.87041,6.44035,14.4884,23.9686,43.457,0.366404,0.274158,0.145447,0.363331,0.0877816,0.0827775,0.0214995,0.0235868,0.0530616,0.0877816,43.457,27317.5,20440,10843.9,27088.4,6544.6,6171.52,1602.91,1758.53,3956.03,6544.6
43.5547,107.903,63.0459,124.139,24.0813,57.4743,17.105,11.4537,3.31342,15.0641,24.0813,43.5547,0.394293,0.230379,0.453623,0.0879966,0.210019,0.062504,0.0418533,0.0121077,0.0550463,0.0879966,43.5547,29529,17253.3,33972.3,6590.15,15728.5,4680.99,3134.44,906.757,4122.47,6590.15
43.6523,86.447,92.5014,60.0902,56.4999,30.9325,10.9459,4.93797,4.64141,9.38444,30.9325,43.6523,0.315183,0.337257,0.219087,0.205997,0.112779,0.0399083,0.0180037,0.0169224,0.0342153,0.112779,43.6523,23710.3,25370.9,16481.3,15496.6,8484.02,3002.19,1354.37,1273.03,2573.92,8484.02
43.75,92.8922,54.3327,168.976,27.0022,32.9347,24.9662,11.9058,2.7904,7.9639,27.0022,43.75,0.337926,0.197653,0.614706,0.0982293,0.119811,0.0908226,0.0433113,0.010151,0.0289713,0.0982293,43.75,25535.1,14935.5,46449.8,7422.61,9053.39,6862.93,3272.78,767.051,2189.19,7422.61
43.8477,94.8929,72.4929,128.053,21.0576,82.9324,5.57291,10.5304,0.868953,2.78821,21.0576,43.8477,0.344435,0.263129,0.464796,0.0764332,0.301022,0.0202281,0.0382225,0.00315406,0.0101204,0.0764332,43.8477,26143.3,19972,35278.9,5801.42,22848.1,1535.35,2901.16,239.399,768.161,5801.42
43.9453,100.404,56.1313,28.0323,32.287,41.6219,18.6696,8.5627,2.63515,3.80062,28.0323,43.9453,0.363628,0.203288,0.101523,0.116932,0.15074,0.0676149,0.0310112,0.0095436,0.0137645,0.101523,43.9453,27723.2,15498.8,7740.18,8914.96,11492.5,5154.98,2364.3,727.608,1049.41,7740.18
44.043,92.4896,55.2892,31.369,50.0491,55.6735,9.64293,8.37574,3.99216,6.76985,31.369,44.043,0.334223,0.199795,0.113356,0.180859,0.201183,0.034846,0.0302668,0.0144262,0.0244637,0.113356,44.043,25594.7,15300.2,8680.76,13850.1,15406.5,2668.49,2317.82,1104.75,1873.42,8680.76
44.1406,90.9284,75.4483,121.67,38.9179,36.9312,11.6203,11.3799,5.05473,10.5287,36.9312,44.1406,0.327854,0.272039,0.438696,0.140324,0.13316,0.0418987,0.0410317,0.0182255,0.0379625,0.13316,44.1406,25218.4,20925.1,33744.3,10793.6,10242.6,3222.83,3156.14,1401.9,2920.06,10242.6
44.2383,100.01,61.6321,70.4078,18.1467,22.9169,13.1759,9.12251,4.10022,4.81863,18.1467,44.2383,0.359804,0.221732,0.253304,0.065286,0.0824474,0.0474026,0.0328198,0.0147513,0.0173359,0.065286,44.2383,27798.5,17131.1,19570.4,5044.01,6369.91,3662.33,2535.67,1139.69,1339.37,5044.01
44.3359,95.4205,62.0828,58.5993,14.8826,45.0779,12.4757,9.17708,2.99183,8.86315,14.8826,44.3359,0.342536,0.222862,0.210357,0.0534248,0.161818,0.0447845,0.0329434,0.0107399,0.0318165,0.0534248,44.3359,26581.4,17294.5,16324,4145.86,12557.4,3475.35,2556.47,833.437,2469.02,4145.86
44.4336,93.5127,83.3364,90.2701,25.0137,9.73694,11.4499,10.5963,2.83513,3.45439,11.4499,44.4336,0.334949,0.298499,0.323335,0.0895958,0.0348764,0.0410118,0.0379545,0.010155,0.0123731,0.0410118,44.4336,26107.3,23266.2,25202,6983.45,2718.4,3196.62,2958.32,791.525,964.411,3196.62
44.5313,94.9652,49.2757,101.942,12.777,33.2208,18.4347,9.36306,5.23223,4.53439,18.4347,44.5313,0.339406,0.176112,0.364341,0.0456649,0.118731,0.0658858,0.0334636,0.0187,0.0162059,0.0658858,44.5313,26571.1,13787.3,28523.1,3574.97,9295.12,5158,2619.77,1463.97,1268.71,5158
44.6289,91.1421,60.554,39.4871,29.8619,35.9422,8.83688,8.47304,2.50142,7.00419,29.8619,44.6289,0.32503,0.215947,0.140818,0.106493,0.128177,0.0315139,0.0302164,0.00892054,0.0249782,0.106493,44.6289,25557.3,16980.1,11072.6,8373.63,10078.6,2477.96,2375.94,701.429,1964.06,8373.63
44.7266,92.302,62.8613,75.258,6.33839,10.8749,6.17447,5.52334,1.69412,3.18286,6.33839,44.7266,0.328447,0.223686,0.267798,0.0225545,0.0386972,0.0219712,0.0196543,0.00602835,0.0113259,0.0225545,44.7266,25939.2,17665.6,21149.4,1781.25,3056.12,1735.18,1552.2,476.09,894.465,1781.25
44.8242,95.1232,62.5004,24.7154,26.57,41.0703,12.7024,9.4312,3.16238,3.68114,24.7154,44.8242,0.337749,0.221917,0.0877558,0.0943405,0.145826,0.0451016,0.0334869,0.0112285,0.0130704,0.0877558,44.8242,26790.4,17602.6,6960.83,7483.13,11567,3577.48,2656.19,890.648,1036.75,6960.83
44.9219,96.3475,64.0831,57.5029,10.5357,21.6176,9.80583,8.82728,2.42534,7.05929,10.5357,44.9219,0.341352,0.227042,0.203729,0.0373273,0.0765896,0.0347414,0.0312744,0.0085928,0.0250105,0.0373273,44.9219,27194.3,18087.6,16230.3,2973.73,6101.62,2767.72,2491.52,684.558,1992.5,2973.73
45.0195,98.2534,63.5013,43.994,1.60856,25.747,13.001,7.69838,4.31396,3.00296,13.001,45.0195,0.34735,0.224493,0.155529,0.00568666,0.0910218,0.0459616,0.0272157,0.0152509,0.0106162,0.0459616,45.0195,27792.6,17962.4,12444.4,455.008,7282.95,3677.54,2177.61,1220.27,849.436,3677.54
45.1172,95.4101,61.8038,23.7755,22.2108,6.63886,7.38755,8.71084,2.14111,3.0105,8.71084,45.1172,0.336568,0.218018,0.0838702,0.0783506,0.0234192,0.0260603,0.0307283,0.00755296,0.0106198,0.0307283,45.1172,27046.8,17520.1,6739.87,6296.31,1881.98,2094.22,2469.35,606.961,853.416,2469.35
45.2148,94.6718,67.4281,82.7388,9.25315,29.6399,8.14212,7.8335,2.83309,4.43769,9.25315,45.2148,0.333242,0.237345,0.291238,0.0325708,0.104331,0.02866,0.0275737,0.00997241,0.0156206,0.0325708,45.2148,26895.6,19155.9,23505.5,2628.76,8420.49,2313.12,2225.44,804.863,1260.72,2628.76
45.3125,94.5508,65.0363,53.4664,11.0155,25.0061,10.3105,8.3518,3.12596,2.40953,11.0155,45.3125,0.332099,0.228432,0.187795,0.0386908,0.0878311,0.0362145,0.0293347,0.0109796,0.00846319,0.0386908,45.3125,26919.3,18516.3,15222.3,3136.2,7119.41,2935.47,2377.81,889.982,686.009,3136.2
45.4102,95.4157,59.8364,15.0674,21.9149,24.2591,8.66084,7.93456,3.26765,7.08696,15.0674,45.4102,0.334416,0.209717,0.0528088,0.0768081,0.085024,0.0303548,0.0278093,0.0114526,0.0248386,0.0528088,45.4102,27224.1,17072.6,4299.04,6252.77,6921.61,2471.12,2263.89,932.327,2022.05,4299.04
45.5078,97.0871,63.5656,6.49915,19.074,21.0925,11.2352,8.81337,2.80103,1.74682,11.2352,45.5078,0.339544,0.222309,0.0227295,0.0667076,0.0737671,0.0392931,0.0308231,0.00979607,0.00610916,0.0392931,45.5078,27760.5,18175.6,1858.33,5453.9,6031.07,3212.54,2520.04,800.91,499.474,3212.54
45.6055,94.3451,65.8348,18.4354,12.941,14.6384,9.63224,8.15001,2.90773,2.16216,12.941,45.6055,0.329248,0.229752,0.0643363,0.0451619,0.0510855,0.0336148,0.0284421,0.0101475,0.00754554,0.0451619,45.6055,27034.4,18864.8,5282.62,3708.22,4194.61,2760.1,2335.36,833.203,619.56,3708.22
45.7031,95.6152,64.4448,44.2339,7.92595,18.7617,10.5515,8.18744,2.08818,5.21626,10.5515,45.7031,0.332967,0.22442,0.154039,0.027601,0.0653351,0.0367442,0.0285116,0.00727179,0.0181649,0.0367442,45.7031,27457,18506,12702.3,2276.02,5387.63,3029.98,2351.11,599.644,1497.91,3029.98
45.8008,93.9915,61.3667,36.108,22.4457,24.1247,10.0511,7.94454,2.26583,1.87444,22.4457,45.8008,0.326615,0.213246,0.125473,0.0779973,0.0838318,0.034927,0.0276068,0.00787364,0.00651355,0.0779973,45.8008,27048.4,17659.8,10391,6459.29,6942.47,2892.46,2286.24,652.05,539.416,6459.29
45.8984,94.5761,63.3429,55.2913,15.9857,20.0709,9.1313,7.57085,2.77462,2.66226,15.9857,45.8984,0.327947,0.219644,0.191725,0.0554313,0.0695967,0.0316632,0.0262523,0.00962113,0.00923152,0.0554313,45.8984,27274.7,18267.4,15945.4,4610.1,5788.21,2633.36,2183.35,800.169,767.766,4610.1
45.9961,93.7433,63.1384,29.8037,13.2581,30.6972,10.5148,8.22394,1.69969,3.75174,13.2581,45.9961,0.324369,0.21847,0.103126,0.0458756,0.106218,0.0363831,0.0284563,0.00588123,0.0129817,0.0458756,45.9961,27092,18247.1,8613.33,3831.63,8871.56,3038.8,2376.73,491.213,1084.26,3831.63
46.0938,94.8683,62.787,48.2671,17.4798,23.5034,9.11644,8.12634,2.38685,4.16744,17.4798,46.0938,0.327566,0.216794,0.166659,0.0603553,0.0811538,0.0314777,0.0280591,0.00824143,0.0143896,0.0603553,46.0938,27475.3,18184.1,13978.9,5062.43,6806.96,2640.26,2353.51,691.268,1206.95,5062.43
46.1914,95.0714,62.5796,29.1785,14.023,17.8758,10.5063,7.71866,2.15178,3.09671,14.023,46.1914,0.327574,0.215621,0.100536,0.0483171,0.0615922,0.0362001,0.0265951,0.00741408,0.0106699,0.0483171,46.1914,27592.5,18162.4,8468.46,4069.89,5188.09,3049.24,2240.18,624.51,898.757,4069.89
46.2891,94.3672,63.0388,37.693,8.73028,19.5144,9.46408,7.67437,1.92097,3.10361,9.46408,46.2891,0.324461,0.216745,0.129599,0.0300172,0.0670961,0.0325402,0.0263867,0.00660482,0.0106711,0.0325402,46.2891,27446,18334.4,10962.7,2539.14,5675.63,2752.56,2232.03,558.699,902.663,2752.56
46.3867,94.3481,62.5287,39.1253,16.0278,19.363,9.33948,7.78646,1.88722,3.38182,16.0278,46.3867,0.323712,0.214539,0.134241,0.0549921,0.0664353,0.0320442,0.0267157,0.00647514,0.0116032,0.0549921,46.3867,27498.3,18224.4,11403.3,4671.4,5643.46,2722.05,2269.41,550.042,985.652,4671.4
46.4844,94.5248,63.6332,39.8391,13.9056,23.9198,9.67852,7.39681,2.24574,3.04365,13.9056,46.4844,0.323638,0.21787,0.136403,0.0476104,0.0818975,0.0331377,0.0253255,0.00768906,0.010421,0.0476104,46.4844,27607.9,18585.3,11635.8,4061.4,6986.25,2826.81,2160.39,655.914,888.96,4061.4
46.582,93.8566,62.4644,31.471,11.1848,21.07,10.1839,7.97528,1.80075,3.09597,11.1848,46.582,0.320676,0.21342,0.107526,0.0382147,0.071989,0.0347948,0.0272488,0.00615255,0.0105779,0.0382147,46.582,27470.3,18282.3,9211.04,3273.61,6166.84,2980.65,2334.23,527.05,906.139,3273.61
46.6797,93.9915,63.1368,31.2341,12.8297,21.7547,9.95411,7.73495,2.01216,3.17519,12.8297,46.6797,0.320465,0.215266,0.106493,0.0437429,0.0741729,0.0339386,0.0263724,0.00686047,0.0108258,0.0437429,46.6797,27567.4,18517.9,9160.87,3762.91,6380.59,2919.51,2268.64,590.16,931.274,3762.91
46.7773,94.429,62.7727,26.9176,14.8369,21.7491,10.0602,7.68873,2.05571,3.21642,14.8369,46.7773,0.321285,0.213577,0.0915842,0.050481,0.0739991,0.0342287,0.0261601,0.00699434,0.0109435,0.050481,46.7773,27753.7,18449.6,7911.37,4360.73,6392.3,2956.79,2259.8,604.195,945.34,4360.73
46.875,94.4668,62.8444,32.8732,13.3415,21.16,9.778,7.98619,2.19876,3.06938,13.3415,46.875,0.320744,0.213376,0.111615,0.0452985,0.0718445,0.0331993,0.0271155,0.00746545,0.0104215,0.0452985,46.875,27822.8,18509.2,9681.96,3929.4,6232.12,2879.86,2352.13,647.588,904.008,3929.4
46.9727,94.4611,62.9345,35.6257,12.9213,21.3286,9.78837,7.7845,1.88553,3.15902,12.9213,46.9727,0.320058,0.213238,0.120709,0.0437804,0.0722667,0.0331654,0.0263758,0.00638863,0.0107035,0.0437804,46.9727,27879.1,18574.4,10514.5,3813.55,6294.89,2888.92,2297.5,556.491,932.346,3813.55
47.0703,94.3108,62.7563,32.8609,13.4809,20.1883,9.85184,7.77584,2.03833,3.11485,13.4809,47.0703,0.318885,0.212193,0.11111,0.0455817,0.0682611,0.0333112,0.0262918,0.00689205,0.010532,0.0455817,47.0703,27892.6,18560.3,9718.65,3986.98,5970.73,2913.7,2299.72,602.84,921.221,3986.98
47.168,94.4425,63.0206,30.7879,11.6057,20.2639,9.98627,7.80746,2.16149,2.95446,11.6057,47.168,0.318669,0.212645,0.103885,0.0391601,0.0683748,0.0336958,0.0263441,0.00729334,0.00996898,0.0391601,47.168,27989.5,18677.1,9124.46,3439.52,6005.51,2959.58,2313.86,640.591,875.598,3439.52
47.2656,94.4633,62.977,32.1067,12.7315,21.2071,9.81272,7.74055,1.96084,3.06546,12.7315,47.2656,0.318081,0.212059,0.108111,0.0428701,0.0714094,0.0330418,0.0260643,0.00660264,0.0103222,0.0428701,47.2656,28053.6,18702.8,9535,3780.98,6298.05,2914.17,2298.78,582.329,910.378,3780.98
47.3633,94.5766,62.643,33.5053,12.021,20.8367,9.88711,7.67548,2.07612,3.19309,12.021,47.3633,0.317806,0.2105,0.112588,0.0403942,0.0700176,0.0332237,0.0257919,0.0069764,0.0107297,0.0403942,47.3633,28145.3,18642.1,9970.9,3577.36,6200.84,2942.33,2284.16,617.838,950.238,3577.36
47.4609,94.5132,62.9095,32.7121,13.4076,20.6464,9.84557,7.69781,1.96607,3.0137,13.4076,47.4609,0.316939,0.21096,0.109696,0.044961,0.0692353,0.033016,0.0258137,0.00659299,0.0101061,0.044961,47.4609,28184.4,18760,9754.94,3998.24,6156.87,2936.01,2295.53,586.293,898.704,3998.24
47.5586,94.3469,62.7458,31.8462,13.0152,20.8225,9.8045,7.7722,2.00929,2.95445,13.0152,47.5586,0.315732,0.209979,0.106573,0.0435555,0.0696826,0.0328108,0.0260097,0.00672408,0.00988706,0.0435555,47.5586,28192.7,18749.7,9516.25,3889.2,6222.17,2929.77,2322.48,600.414,882.846,3889.2
47.6563,94.3941,62.8312,33.1287,12.7819,20.4738,9.82579,7.65452,2.00929,2.98289,12.7819,47.6563,0.315243,0.209834,0.110638,0.0426868,0.0683753,0.0328146,0.0255634,0.00671033,0.00996179,0.0426868,47.6563,28264.7,18813.7,9919.84,3827.31,6130.54,2942.17,2292.02,601.649,893.176,3827.31
47.7539,94.3984,62.8353,32.802,12.7834,20.6007,9.76671,7.72242,2.04092,2.98285,12.7834,47.7539,0.314612,0.209419,0.109323,0.0426047,0.0686582,0.0325506,0.0257374,0.006802,0.00994129,0.0426047,47.7539,28323.9,18853.5,9842.14,3835.61,6181.16,2930.47,2317.09,612.371,894.994,3835.61
47.8516,94.4004,62.826,31.25,12.7257,20.6172,9.84461,7.68465,1.96379,2.94703,12.7257,47.8516,0.313977,0.20896,0.103938,0.0423258,0.0685732,0.0327433,0.0255592,0.00653159,0.00980185,0.0423258,47.8516,28382.5,18889.3,9395.63,3826.11,6198.78,2959.88,2310.47,590.434,886.054,3826.11
47.9492,94.3722,62.8099,32.4138,12.765,20.5521,9.82146,7.72221,1.95596,3.0266,12.765,47.9492,0.313244,0.208481,0.107589,0.0423701,0.0682173,0.0325998,0.0256318,0.0064923,0.010046,0.0423701,47.9492,28431.9,18923,9765.42,3845.76,6191.8,2958.95,2326.5,589.279,911.837,3845.76
48.0469,94.3741,62.7822,31.9676,12.5816,20.7094,9.79581,7.72204,1.88938,2.95909,12.5816,48.0469,0.312614,0.207966,0.105892,0.0416765,0.0685998,0.0324485,0.0255792,0.00625856,0.00980195,0.0416765,48.0469,28490.4,18953.2,9650.62,3798.23,6251.91,2957.23,2331.19,570.38,893.311,3798.23
48.1445,94.3887,62.7857,32.3574,12.8346,20.6512,9.79234,7.63675,1.95293,2.93132,12.8346,48.1445,0.312028,0.207555,0.106966,0.0424283,0.0682682,0.0323713,0.0252454,0.00645595,0.00969029,0.0424283,48.1445,28552.7,18992.7,9788.14,3882.48,6247,2962.19,2310.13,590.764,886.728,3882.48
48.2422,94.3586,62.7802,32.1188,12.8147,20.5448,9.80658,7.61424,1.9701,2.94289,12.8147,48.2422,0.311297,0.207117,0.105963,0.0422767,0.0677788,0.0323527,0.02512,0.00649952,0.00970884,0.0422767,48.2422,28601.5,19029.6,9735.67,3884.32,6227.41,2972.52,2307.99,597.166,892.033,3884.32
48.3398,94.3514,62.7874,32.1677,12.6893,20.5265,9.82007,7.68301,1.99013,2.93068,12.6893,48.3398,0.310644,0.206722,0.105909,0.0417786,0.0675819,0.0323318,0.0252957,0.00655234,0.00964901,0.0417786,48.3398,28657.2,19070.3,9770.23,3854.11,6234.48,2982.63,2333.55,604.459,890.129,3854.11
48.4375,94.3606,62.785,32.1532,12.7259,20.54,9.79212,7.72435,1.99398,2.92324,12.7259,48.4375,0.310048,0.206298,0.105648,0.0418145,0.06749,0.0321747,0.0253805,0.00655179,0.00960513,0.0418145,48.4375,28717.9,19108.1,9785.55,3873.03,6251.19,2980.15,2350.84,606.853,889.665,3873.03
48.5352,94.3502,62.7742,31.9996,12.7333,20.4957,9.80261,7.66734,1.93381,2.88845,12.7333,48.5352,0.30939,0.205847,0.104932,0.0417545,0.067209,0.0321444,0.0251425,0.00634128,0.00947172,0.0417545,48.5352,28772.6,19143.3,9758.45,3883.08,6250.28,2989.36,2338.2,589.725,880.849,3883.08
48.6328,94.34,62.7352,32.0706,12.7643,20.5085,9.78278,7.69873,1.98363,2.89779,12.7643,48.6328,0.308736,0.205306,0.104954,0.0417721,0.0671159,0.032015,0.0251947,0.00649161,0.00948327,0.0417721,48.6328,28827.4,19169.9,9799.77,3900.37,6266.77,2989.31,2352.49,606.137,885.476,3900.37
48.7305,94.3382,62.7542,32.1161,12.7871,20.4297,9.76987,7.63481,1.99796,2.92557,12.7871,48.7305,0.308111,0.204957,0.104892,0.041763,0.066724,0.0319086,0.0249355,0.00652538,0.00955499,0.041763,48.7305,28884.7,19214.2,9833.38,3915.19,6255.22,2991.36,2337.65,611.74,895.759,3915.19
48.8281,94.3358,62.7309,32.0535,12.7628,20.483,9.76076,7.74488,1.97264,2.90801,12.7628,48.8281,0.307487,0.204471,0.104478,0.0416002,0.0667643,0.0318151,0.0252444,0.00642979,0.00947863,0.0416002,48.8281,28941.9,19245.6,9833.9,3915.57,6284.12,2994.56,2376.1,605.197,892.166,3915.57
48.9258,94.3295,62.7551,31.9737,12.7888,20.4358,9.78293,7.67695,1.92198,2.88016,12.7888,48.9258,0.306853,0.204142,0.10401,0.0416018,0.0664775,0.0318237,0.024973,0.00625219,0.00936911,0.0416018,48.9258,28997.8,19291.5,9829.03,3931.4,6282.17,3007.37,2359.97,590.837,885.388,3931.4
49.0234,94.3215,62.738,31.9896,12.7753,20.4878,9.78268,7.66638,1.97577,2.93924,12.7753,49.0234,0.306215,0.203679,0.103855,0.041475,0.0665137,0.0317595,0.024889,0.00641434,0.00954227,0.041475,49.0234,29053.2,19324.8,9853.55,3935.09,6310.71,3013.29,2361.42,608.583,905.355,3935.09
49.1211,94.3258,62.7327,31.998,12.7855,20.4808,9.77089,7.6525,1.94779,2.85224,12.7855,49.1211,0.305621,0.203257,0.103675,0.0414256,0.0663588,0.0316582,0.0247945,0.00631093,0.00924142,0.0414256,49.1211,29112.4,19361.6,9875.76,3946.07,6321.13,3015.66,2361.84,601.159,880.307,3946.07
49.2188,94.3202,62.7279,31.9887,12.7848,20.4088,9.78511,7.66218,1.96639,2.86325,12.7848,49.2188,0.304996,0.202838,0.10344,0.0413414,0.0659944,0.0316414,0.0247766,0.00635856,0.00925866,0.0413414,49.2188,29168.6,19398.6,9892.53,3953.72,6311.43,3026.05,2369.53,608.107,885.461,3953.72
49.3164,94.3144,62.7272,31.9541,12.7939,20.4439,9.77479,7.70529,1.91178,2.85656,12.7939,49.3164,0.304373,0.202434,0.103123,0.0412888,0.0659771,0.0315454,0.0248667,0.00616974,0.00921874,0.0412888,49.3164,29224.6,19436.9,9901.43,3964.37,6334.84,3028.86,2387.59,592.392,885.145,3964.37
49.4141,94.3123,62.7283,31.9593,12.7832,20.4697,9.74956,7.68041,1.90879,2.87695,12.7832,49.4141,0.303765,0.202038,0.102936,0.0411726,0.0659297,0.0314018,0.0247374,0.0061479,0.0092662,0.0411726,49.4141,29281.9,19475.7,9922.65,3968.89,6355.38,3027.02,2384.6,592.636,893.228,3968.89
49.5117,94.3143,62.7249,31.9261,12.8093,20.4444,9.77166,7.7181,2.01999,2.87295,12.8093,49.5117,0.303172,0.201629,0.102626,0.0411753,0.0657182,0.0314109,0.0248098,0.00649324,0.00923508,0.0411753,49.5117,29340.3,19513.2,9931.93,3984.85,6360.06,3039.88,2401.03,628.402,893.751,3984.85
49.6094,94.3117,62.7217,31.9385,12.8035,20.4565,9.77798,7.6653,1.97246,2.86754,12.8035,49.6094,0.302567,0.201221,0.102464,0.0410756,0.0656279,0.0313693,0.0245915,0.00632796,0.00919955,0.0410756,49.6094,29397.4,19550.7,9955.38,3990.9,6376.4,3047.84,2389.31,614.824,893.827,3990.9
49.707,94.305,62.7281,31.9596,12.7873,20.4131,9.79612,7.62458,1.91903,2.86031,12.7873,49.707,0.301951,0.200847,0.10233,0.0409433,0.06536,0.0313658,0.0244128,0.00614446,0.00915833,0.0409433,49.707,29453.2,19591.1,9981.57,3993.72,6375.4,3059.51,2381.3,599.348,893.329,3993.72
49.8047,94.3042,62.7272,31.9177,12.7992,20.398,9.76376,7.66562,1.94965,2.91386,12.7992,49.8047,0.301357,0.20045,0.101996,0.0409009,0.0651835,0.0312009,0.0244961,0.00623027,0.00931148,0.0409009,49.8047,29510.8,19629.3,9988.08,4005.28,6383.19,3055.39,2398.82,610.109,911.84,4005.28
49.9023,94.3082,62.7024,31.946,12.8049,20.4534,9.76329,7.6793,1.9968,2.86458,12.8049,49.9023,0.30078,0.199979,0.101886,0.0408392,0.0652327,0.0311383,0.0244918,0.00636844,0.0091361,0.0408392,49.9023,29569.9,19660.1,10016.5,4014.94,6413.08,3061.24,2407.81,626.087,898.178,4014.94
50,94.3063,62.7108,31.961,12.7767,20.3895,9.78158,7.66654,1.97343,2.8223,12.7767,50,0.300186,0.199615,0.101735,0.0406696,0.0649019,0.0311357,0.0244033,0.00628161,0.00898365,0.0406696,50,29627.2,19701.2,10040.8,4013.93,6405.56,3072.97,2408.51,619.97,886.651,4013.93
